,customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label
6105,8750QWZAJ,1,Female,38,No,No,Yes,Yes,2,1,Q3,Yes,1,70,Offer A,Yes,48.44,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,1378.75,0.0,0,3390.8,4769.55,No
6106,6918UMQCG,1,Female,25,Yes,No,No,No,0,1,Q3,No,0,5,Offer E,Yes,48.86,No,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.2,384.25,0.0,0,244.3,628.55,No
6107,0675NCDYU,1,Female,61,No,No,Yes,Yes,2,1,Q3,Yes,1,72,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.4,8543.25,0.0,0,2077.92,10621.17,No
6108,6339DKLMK,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,13,Offer D,No,0.0,,Yes,DSL,27.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.65,389.95,0.0,0,0.0,389.95,No
6109,1346PJWTK,1,Male,63,No,No,Yes,No,0,1,Q3,Yes,1,61,No Offer,Yes,17.73,No,Yes,Fiber Optic,2.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.15,5731.85,0.0,0,1081.53,6813.38,No
6110,5088QZLRL,1,Male,50,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,1.47,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,20.65,0.0,0,1.47,22.12,No
6111,4397FRLTA,1,Female,35,No,No,No,No,0,1,Q3,No,0,4,Offer E,Yes,32.54,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,84.5,0.0,0,130.16,214.66,No
6112,3057VJJQE,1,Male,64,No,No,No,No,0,1,Q3,No,0,35,No Offer,Yes,20.39,Yes,Yes,DSL,21.0,Yes,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.25,1924.1,0.0,0,713.65,2637.75,No
6113,2302OUZXB,1,Male,62,No,No,Yes,No,0,1,Q3,Yes,5,72,Offer A,Yes,22.01,Yes,Yes,DSL,5.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.15,5784.3,0.0,0,1584.72,7369.02,No
6114,2270CHBFN,1,Female,46,No,No,Yes,No,0,1,Q3,Yes,10,44,Offer B,Yes,32.72,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.1,4060.55,0.0,0,1439.68,5500.23,No
6115,5982FPVQN,1,Female,40,No,No,Yes,Yes,1,1,Q3,Yes,2,37,No Offer,Yes,41.03,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,3532.85,0.0,0,1518.11,5050.96,No
6116,9107UKCKY,1,Male,36,No,No,Yes,No,0,1,Q3,Yes,7,61,Offer B,Yes,27.88,Yes,Yes,DSL,5.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.8,4914.8,0.0,70,1700.68,6685.48,No
6117,4654ULTTN,1,Male,34,No,No,Yes,No,0,1,Q3,Yes,9,70,Offer A,Yes,8.28,Yes,Yes,DSL,5.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.8,5315.8,0.0,0,579.6,5895.4,No
6118,5546BYZSM,1,Female,52,No,No,No,No,0,1,Q3,No,0,41,Offer B,Yes,15.48,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.45,775.6,0.0,0,634.68,1410.28,No
6119,1492KGETH,1,Male,25,Yes,No,Yes,Yes,1,1,Q3,Yes,2,70,Offer A,Yes,35.9,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.35,5445.95,0.0,0,2513.0,7958.95,No
6120,4163HFTUK,1,Male,34,No,No,No,No,0,1,Q3,No,0,51,Offer B,Yes,29.33,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.1,1007.8,0.0,0,1495.83,2503.63,No
6121,8215NGSPE,1,Female,63,No,No,Yes,Yes,1,1,Q3,Yes,3,42,Offer B,Yes,3.14,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,833.55,0.0,0,131.88,965.43,No
6122,8859YSTWS,1,Male,43,No,No,No,No,0,1,Q3,No,0,48,Offer B,Yes,11.02,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,1004.5,0.0,0,528.96,1533.46,No
6123,7601DHFWZ,1,Female,54,No,No,No,No,0,1,Q3,No,0,48,Offer B,Yes,30.82,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,24.0,1183.05,0.0,0,1479.36,2662.41,No
6124,1998VHJHK,1,Female,36,No,No,No,No,0,1,Q3,No,0,27,No Offer,Yes,20.18,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.15,501.35,0.0,0,544.86,1046.21,No
6125,0487VVUVK,1,Male,49,No,No,Yes,Yes,2,1,Q3,Yes,5,25,No Offer,Yes,19.09,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.15,477.6,0.0,0,477.25,954.85,No
6126,5063IUOKK,1,Male,56,No,No,No,No,0,1,Q3,No,0,13,Offer D,Yes,10.11,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,265.75,0.0,0,131.43,397.18,No
6127,4508OEBEY,1,Male,41,No,No,Yes,No,0,1,Q3,Yes,2,31,No Offer,Yes,27.37,No,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,75.5,2424.45,0.0,0,848.47,3272.92,No
6128,0027KWYKW,1,Female,30,No,No,Yes,Yes,2,1,Q3,Yes,1,23,Offer D,Yes,34.91,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,1849.95,0.0,0,802.93,2652.88,No
6129,2308STERM,1,Female,58,No,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,6.65,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,61.05,0.0,0,13.3,74.35,No
6130,5982XMDEX,1,Female,42,No,No,No,No,0,1,Q3,No,0,65,Offer B,Yes,33.71,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.5,1698.55,0.0,0,2191.15,3889.7,No
6131,6051PTVNS,1,Female,31,No,No,Yes,Yes,1,1,Q3,No,0,55,Offer B,Yes,27.7,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.15,998.1,0.0,0,1523.5,2521.6,No
6132,2877VDUER,1,Female,36,No,No,Yes,Yes,1,1,Q3,Yes,6,35,No Offer,No,0.0,,Yes,DSL,30.0,No,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,40.9,1383.6,0.0,0,0.0,1383.6,No
6133,9152AMKAK,1,Male,50,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,22.95,No,Yes,Cable,10.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0.0,0,137.7,631.1,No
6134,9432VOFYX,1,Male,26,Yes,No,No,No,0,1,Q3,No,0,17,Offer D,Yes,35.88,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,1207.0,0.0,0,609.96,1816.96,No
6135,8049WJCLQ,1,Male,50,No,No,Yes,Yes,2,1,Q3,Yes,5,10,Offer D,Yes,19.77,No,Yes,DSL,12.0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0.0,0,197.7,761.2,No
6136,6586PSJOX,1,Male,62,No,No,No,Yes,2,1,Q3,No,0,15,Offer D,Yes,1.63,No,Yes,DSL,11.0,No,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,55.2,864.55,0.0,80,24.45,969.0,No
6137,9705ZJBCG,1,Female,51,No,No,Yes,Yes,1,1,Q3,Yes,5,13,Offer D,Yes,19.63,No,Yes,DSL,12.0,Yes,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.15,701.05,0.0,0,255.19,956.24,No
6138,9670BPNXF,1,Female,48,No,No,No,No,0,1,Q3,No,0,45,Offer B,Yes,8.4,No,Yes,DSL,8.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,No
6139,3913FCUUW,1,Female,52,No,No,Yes,Yes,1,1,Q3,Yes,8,72,Offer A,Yes,6.85,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.45,5165.7,0.0,0,493.2,5658.9,No
6140,3301VKTGC,1,Male,27,Yes,No,Yes,Yes,1,1,Q3,Yes,1,68,No Offer,Yes,29.67,Yes,Yes,Fiber Optic,85.0,Yes,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.5,5696.6,0.0,0,2017.56,7714.16,No
6141,9555SAHUZ,1,Female,30,No,No,Yes,Yes,3,1,Q3,Yes,5,38,No Offer,Yes,46.27,No,Yes,Cable,30.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.5,2076.05,0.0,0,1758.26,3834.31,No
6142,0816TSPHQ,1,Male,35,No,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,27.67,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,44.2,0.0,0,55.34,99.54,No
6143,9932WBWIK,1,Male,43,No,No,No,No,0,1,Q3,No,0,11,Offer D,Yes,47.88,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,215.25,0.0,0,526.68,741.93,No
6144,5286YHCVC,1,Male,58,No,No,Yes,No,0,1,Q3,Yes,4,72,No Offer,Yes,40.49,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,7470.1,0.0,0,2915.28,10385.38,No
6145,9115YQHGA,1,Male,26,Yes,No,No,No,0,1,Q3,No,0,40,Offer B,Yes,34.49,No,Yes,DSL,73.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,2092.9,0.0,0,1379.6,3472.5,No
6146,8963MQVYN,1,Female,28,Yes,No,No,Yes,2,1,Q3,No,0,22,Offer D,Yes,43.97,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.55,469.85,0.0,0,967.34,1437.19,No
6147,2458EOMRE,1,Female,19,Yes,No,No,No,0,1,Q3,No,0,11,Offer D,Yes,40.96,No,Yes,DSL,52.0,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,64.05,733.95,0.0,90,450.56,1274.51,No
6148,6542LWGXJ,1,Male,46,No,No,Yes,No,0,1,Q3,Yes,1,3,Offer E,No,0.0,,Yes,DSL,12.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.0,78.25,0.0,0,0.0,78.25,No
6149,5567GZKQY,1,Male,58,No,No,No,No,0,1,Q3,No,0,58,Offer B,Yes,29.25,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1131.5,0.0,0,1696.5,2828.0,No
6150,1222LRYKO,1,Male,21,Yes,No,No,Yes,3,1,Q3,No,0,6,Offer E,Yes,38.28,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.35,184.05,0.0,0,229.68,413.73,No
6151,2087QAREY,1,Female,60,No,No,Yes,No,0,1,Q3,Yes,1,22,Offer D,Yes,39.83,No,Yes,Cable,16.0,No,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0.0,0,876.26,2055.01,No
6152,4423JWZJN,1,Male,57,No,No,Yes,Yes,2,1,Q3,Yes,9,64,Offer B,Yes,45.35,Yes,Yes,Fiber Optic,30.0,No,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,90.25,5629.15,0.0,0,2902.4,8531.55,No
6153,6490FGZAT,1,Male,33,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,32.34,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,109.3,0.0,0,194.04,303.34,No
6154,7452FOLON,1,Male,45,No,No,No,Yes,2,1,Q3,No,0,39,No Offer,Yes,46.57,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.45,958.45,0.0,0,1816.23,2774.68,No
6155,2320TZRRH,1,Female,38,No,No,No,No,0,1,Q3,No,0,20,No Offer,Yes,38.74,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.5,403.15,0.0,0,774.8,1177.95,No
6156,4942VZZOM,1,Male,40,No,No,Yes,No,0,1,Q3,Yes,3,64,Offer B,Yes,37.46,Yes,Yes,DSL,2.0,Yes,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0.0,0,2397.44,6789.94,No
6157,7502BNYGS,1,Female,29,Yes,No,Yes,No,0,1,Q3,Yes,7,46,Offer B,Yes,31.88,No,Yes,DSL,53.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168.0,0.0,0,1466.48,4634.48,No
6158,6147CBCRA,1,Female,34,No,No,Yes,No,0,1,Q3,Yes,5,33,No Offer,Yes,4.15,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,669.45,0.0,0,136.95,806.4,No
6159,6047SUHPR,1,Male,60,No,No,Yes,Yes,2,1,Q3,Yes,5,39,No Offer,Yes,13.8,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,59.8,2343.85,0.0,140,538.2,3022.05,No
6160,9752ZNQUT,1,Female,51,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,7.99,No,Yes,Cable,11.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.6,48.6,0.0,0,7.99,56.59,No
6161,5666MBJPT,1,Male,22,Yes,No,No,No,0,1,Q3,No,0,65,Offer B,Yes,20.43,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.1,1725.0,0.0,0,1327.95,3052.95,No
6162,7312XSBAT,1,Male,47,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,41.79,No,Yes,DSL,14.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.75,49.75,0.0,0,41.79,91.54,No
6163,3096GKWEB,1,Male,42,No,No,Yes,No,0,1,Q3,Yes,1,18,No Offer,Yes,34.17,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,0.0,0,615.06,2306.96,No
6164,2371JQHZZ,1,Male,54,No,No,Yes,No,0,1,Q3,Yes,7,24,No Offer,Yes,46.91,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.0,2248.05,0.0,40,1125.84,3413.89,No
6165,0674GCDXG,1,Male,20,Yes,No,No,No,0,1,Q3,No,0,63,Offer B,Yes,42.59,Yes,Yes,DSL,85.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,0.0,0,2683.17,7162.37,No
6166,1121QSIVB,1,Female,39,No,No,No,Yes,3,1,Q3,No,0,44,Offer B,Yes,5.07,Yes,Yes,DSL,26.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,77.55,3471.1,0.0,0,223.08,3694.18,No
6167,4396KLSEH,1,Male,26,Yes,No,No,No,0,1,Q3,No,0,4,Offer E,Yes,6.88,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,63.0,0.0,0,27.52,90.52,No
6168,2824MYYBN,1,Female,43,No,No,Yes,Yes,2,1,Q3,No,0,37,No Offer,Yes,1.6,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,0.0,0,59.2,3373.35,No
6169,6345HOVES,1,Male,59,No,No,No,No,0,1,Q3,No,0,34,No Offer,No,0.0,,Yes,Cable,28.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,852.7,0.0,0,0.0,852.7,No
6170,8318LCNBW,1,Male,53,No,No,Yes,No,0,1,Q3,Yes,5,35,No Offer,No,0.0,,Yes,DSL,30.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,53.15,1930.9,0.0,0,0.0,1930.9,No
6171,6469QJKZW,1,Female,35,No,No,Yes,No,0,1,Q3,Yes,5,4,No Offer,Yes,45.84,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,91.4,0.0,0,183.36,274.76,No
6172,6370ZVHDV,1,Female,52,No,No,Yes,No,0,1,Q3,Yes,1,61,Offer B,Yes,40.37,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.3,1554.9,0.0,0,2462.57,4017.47,No
6173,5915DGNVC,1,Female,47,No,No,Yes,No,0,1,Q3,Yes,9,49,Offer B,Yes,25.1,Yes,Yes,DSL,30.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0.0,0,1229.9,4701.95,No
6174,6260XLACS,1,Male,49,No,No,No,No,0,1,Q3,No,0,4,No Offer,Yes,23.04,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.7,117.8,0.0,0,92.16,209.96,No
6175,3566CAAYU,1,Female,28,Yes,No,Yes,Yes,3,1,Q3,Yes,3,64,Offer B,No,0.0,,Yes,DSL,59.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,49.85,3210.35,0.0,0,0.0,3210.35,No
6176,4983CCWMC,1,Male,43,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,28.97,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.6,207.4,0.0,20,86.91,314.31,No
6177,9103CXVOK,1,Male,31,No,No,Yes,Yes,2,1,Q3,Yes,8,1,No Offer,Yes,30.38,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0.0,0,30.38,50.13,No
6178,2896TBNBE,1,Male,46,No,No,Yes,No,0,1,Q3,Yes,5,40,Offer B,Yes,12.97,No,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0.0,0,518.8,3651.55,No
6179,3841CONLJ,1,Female,33,No,No,Yes,No,0,1,Q3,Yes,9,1,No Offer,No,0.0,,Yes,DSL,14.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.0,35.0,0.0,0,0.0,35.0,No
6180,4475NVTLU,1,Male,21,Yes,No,Yes,Yes,1,1,Q3,Yes,6,45,Offer B,Yes,17.23,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.2,903.7,0.0,0,775.35,1679.05,No
6181,9386LDCZR,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,43,Offer B,Yes,36.78,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.65,3882.3,0.0,0,1581.54,5463.84,No
6182,9585KKMFD,1,Male,24,Yes,No,Yes,Yes,1,1,Q3,Yes,5,41,No Offer,Yes,16.02,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,879.8,0.0,0,656.82,1536.62,No
6183,5399ZIMKF,1,Male,58,No,No,No,No,0,1,Q3,No,0,5,No Offer,Yes,32.81,No,Yes,Fiber Optic,16.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,0.0,0,164.05,547.7,No
6184,0336KXKFK,1,Male,43,No,No,No,No,0,1,Q3,No,0,72,No Offer,No,0.0,,Yes,DSL,6.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0.0,0,0.0,4390.25,No
6185,5619XZZKR,1,Male,47,No,No,No,No,0,1,Q3,No,0,4,No Offer,Yes,6.86,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.95,68.2,0.0,0,27.44,95.64,No
6186,3948FVVRP,1,Male,43,No,No,Yes,Yes,2,1,Q3,Yes,2,9,No Offer,Yes,44.46,No,Yes,DSL,24.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,54.8,452.8,0.0,0,400.14,852.94,No
6187,0983TATYJ,1,Female,42,No,No,Yes,No,0,1,Q3,Yes,7,33,No Offer,Yes,48.09,No,Yes,DSL,9.0,No,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,51.45,1758.9,0.0,0,1586.97,3345.87,No
6188,1813JYWTO,1,Female,59,No,No,Yes,No,0,1,Q3,Yes,4,72,No Offer,Yes,6.23,Yes,Yes,Fiber Optic,27.0,Yes,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,80.45,5737.6,0.0,130,448.56,6316.16,No
6189,6719OXYBR,1,Male,41,No,No,No,No,0,1,Q3,No,0,15,No Offer,Yes,27.3,No,Yes,Fiber Optic,18.0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.3,1219.85,0.0,0,409.5,1629.35,No
6190,6476YHMGA,1,Female,63,No,No,Yes,Yes,1,1,Q3,Yes,5,15,No Offer,Yes,39.77,No,Yes,DSL,18.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.5,1155.6,0.0,0,596.55,1752.15,No
6191,0168XZKBB,1,Female,34,No,No,Yes,No,0,1,Q3,Yes,8,19,No Offer,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,No
6192,3785NRHYR,1,Male,40,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,16.91,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,16.91,36.56,No
6193,4537DKTAL,1,Female,26,Yes,No,No,No,0,1,Q3,No,0,2,Offer E,Yes,41.9,No,Yes,DSL,71.0,No,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.55,84.4,0.0,10,83.8,178.2,No
6194,5602BVFMK,1,Female,58,No,No,No,No,0,1,Q3,No,0,12,No Offer,Yes,41.78,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.3,228.75,0.0,0,501.36,730.11,No
6195,6297NOOPG,1,Female,41,No,No,Yes,No,0,1,Q3,Yes,4,70,No Offer,Yes,28.54,Yes,Yes,Fiber Optic,23.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7752.05,0.0,0,1997.8,9749.85,No
6196,8204TIFGJ,1,Female,38,No,No,No,No,0,1,Q3,No,0,23,No Offer,Yes,16.26,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,470.6,0.0,0,373.98,844.58,No
6197,8903XEBGX,1,Male,22,Yes,No,No,Yes,1,1,Q3,No,0,2,Offer E,Yes,43.93,No,Yes,DSL,59.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0.0,0,87.86,196.51,No
6198,1089XZWHH,1,Female,43,No,No,Yes,Yes,3,1,Q3,Yes,5,24,No Offer,Yes,46.3,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,494.05,0.0,0,1111.2,1605.25,No
6199,2325WINES,1,Female,44,No,No,No,No,0,1,Q3,No,0,32,No Offer,Yes,14.21,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.05,3416.85,0.0,0,454.72,3871.57,No
6200,6064ZATLR,1,Female,44,No,No,No,No,0,1,Q3,No,0,27,No Offer,Yes,10.55,No,Yes,DSL,29.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,52.85,1498.65,0.0,0,284.85,1783.5,No
6201,7824PANSQ,1,Male,52,No,No,No,No,0,1,Q3,No,0,58,No Offer,Yes,44.67,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.65,4807.35,0.0,0,2590.86,7398.21,No
6202,9648BCHKM,1,Female,22,Yes,No,Yes,Yes,3,1,Q3,Yes,9,18,No Offer,Yes,43.69,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.65,471.35,0.0,0,786.42,1257.77,No
6203,2888ADFAO,1,Female,47,No,No,Yes,Yes,3,1,Q3,Yes,5,47,No Offer,Yes,3.95,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,21.3,1041.8,0.0,0,185.65,1227.45,No
6204,8707HOEDG,1,Female,26,Yes,No,Yes,Yes,3,1,Q3,Yes,4,70,No Offer,Yes,5.51,Yes,Yes,Fiber Optic,85.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.2,7689.8,0.0,150,385.7,8225.5,No
6205,4072IPYLT,1,Female,32,No,No,Yes,Yes,2,1,Q3,Yes,3,36,No Offer,Yes,19.73,No,Yes,DSL,19.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,1815.0,0.0,0,710.28,2525.28,No
6206,7167PCEYD,1,Male,31,No,No,No,No,0,1,Q3,No,0,67,No Offer,Yes,4.72,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1311.3,0.0,0,316.24,1627.54,No
6207,4936YPJNK,1,Female,56,No,No,No,No,0,1,Q3,No,0,10,No Offer,Yes,23.84,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,199.45,0.0,0,238.4,437.85,No
