customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
2167FQSTQ,1,Female,20,Yes,No,Yes,No,0,1,Q3,Yes,8,72,No Offer,Yes,37.45,Yes,Yes,DSL,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.4,6786.1,0.0,150,2696.4,9632.5
2819GWENI,1,Female,64,No,No,Yes,Yes,1,1,Q3,Yes,9,28,Offer C,Yes,21.91,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543.0,0.0,0,613.48,1156.48
3572UUHRS,1,Male,47,No,No,No,No,0,1,Q3,No,0,45,No Offer,Yes,40.59,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,18.85,867.3,0.0,0,1826.55,2693.85
2692PFYTJ,1,Female,23,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,15.22,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.75,25.75,0.0,0,15.22,40.97
5955EPOAZ,1,Female,40,No,No,No,No,0,1,Q3,No,0,6,No Offer,Yes,43.19,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.95,109.5,0.0,0,259.14,368.64
6821JPCDC,1,Female,29,Yes,No,Yes,No,0,1,Q3,Yes,4,48,No Offer,Yes,47.64,No,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05,4692.95,0.0,0,2286.72,6979.67
8815LMFLX,1,Male,61,No,No,Yes,Yes,4,1,Q3,Yes,8,25,Offer C,Yes,19.56,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.4,546.85,0.0,0,489.0,1035.85
9135HSWOC,1,Male,28,Yes,No,Yes,Yes,1,1,Q3,Yes,3,64,Offer B,Yes,14.93,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.7,1274.05,0.0,0,955.52,2229.57
8582KRHPJ,1,Male,51,No,No,No,No,0,1,Q3,No,0,50,Offer B,No,0.0,,Yes,DSL,20.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.0,1782.4,0.0,0,0.0,1782.4
5811IWXYM,1,Female,20,Yes,No,Yes,Yes,1,1,Q3,Yes,1,52,Offer B,Yes,44.79,Yes,Yes,Fiber Optic,52.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.25,5301.1,0.0,0,2329.08,7630.18
1506YJTYT,1,Male,21,Yes,No,Yes,Yes,1,1,Q3,Yes,9,45,Offer B,Yes,25.69,Yes,Yes,DSL,26.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371.0,0.0,0,1156.05,4527.05
4123DVHPH,1,Male,49,No,No,Yes,No,0,1,Q3,Yes,3,9,No Offer,Yes,22.41,Yes,Yes,Fiber Optic,21.0,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.05,801.3,0.0,0,201.69,1002.99
2228BZDEE,1,Female,45,No,No,No,No,0,1,Q3,No,0,54,Offer B,Yes,26.25,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,1079.45,0.0,0,1417.5,2496.95
2789CZANW,1,Female,49,No,No,Yes,Yes,1,1,Q3,Yes,7,64,Offer B,Yes,21.16,Yes,Yes,Fiber Optic,23.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,0.0,0,1354.24,8351.54
7596LDUXP,1,Female,61,No,No,No,No,0,1,Q3,No,0,12,Offer D,Yes,15.97,No,Yes,Fiber Optic,19.0,Yes,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,85.15,979.05,0.0,0,191.64,1170.69
2192OZITF,1,Female,60,No,No,No,No,0,1,Q3,No,0,45,Offer B,Yes,44.29,Yes,Yes,DSL,15.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.55,3349.1,0.0,0,1993.05,5342.15
5651CPDND,1,Male,45,No,No,No,No,0,1,Q3,No,0,10,Offer D,Yes,13.51,No,Yes,DSL,14.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.0,492.1,0.0,0,135.1,627.2
1131ALZWV,1,Female,58,No,No,No,No,0,1,Q3,No,0,24,Offer C,Yes,42.66,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.6,605.25,0.0,0,1023.84,1629.09
7729XBTWX,1,Male,62,No,No,Yes,Yes,2,1,Q3,Yes,7,66,No Offer,Yes,31.53,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1344.5,0.0,0,2080.98,3425.48
9134WYRVP,1,Male,51,No,No,No,No,0,1,Q3,No,0,51,Offer B,Yes,27.3,No,Yes,Fiber Optic,13.0,Yes,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,86.35,4267.15,0.0,0,1392.3,5659.45
3284SVCRO,1,Female,35,No,No,Yes,No,0,1,Q3,Yes,6,45,Offer B,Yes,42.32,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05,0.0,0,1904.4,3025.45
9732OUYRN,1,Female,54,No,No,Yes,No,0,1,Q3,Yes,3,49,Offer B,Yes,13.13,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.0,918.7,0.0,0,643.37,1562.07
0559CKHUS,1,Female,44,No,No,Yes,No,0,1,Q3,Yes,6,29,Offer C,Yes,49.96,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,521.8,0.0,0,1448.84,1970.64
2931SVLTV,1,Male,59,No,No,Yes,Yes,3,1,Q3,Yes,6,40,Offer B,Yes,11.5,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1,0.0,0,460.0,4929.1
7504UWHNB,1,Male,42,No,No,No,No,0,1,Q3,No,0,25,Offer C,Yes,40.11,No,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35,0.0,100,1002.75,2832.1
2582FFFZR,1,Female,34,No,No,No,No,0,1,Q3,No,0,22,No Offer,No,0.0,,Yes,DSL,8.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0.0,0,0.0,1073.3
8908NMQTX,1,Male,36,No,No,No,No,0,1,Q3,No,0,72,No Offer,No,0.0,,Yes,Cable,9.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,0.0,0,0.0,4566.5
1431AIDJQ,1,Male,44,No,No,Yes,Yes,1,1,Q3,Yes,1,33,Offer C,Yes,1.62,No,Yes,Cable,30.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,82.1,2603.1,0.0,0,53.46,2656.56
6288LBEAR,1,Female,22,Yes,No,No,No,0,1,Q3,No,0,23,No Offer,Yes,15.18,No,Yes,Fiber Optic,46.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.1,1783.75,0.0,0,349.14,2132.89
8413YNHNV,1,Male,42,No,No,No,No,0,1,Q3,No,0,69,No Offer,Yes,47.43,Yes,Yes,DSL,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1,0.0,0,3272.67,9594.77
5808TOTXO,1,Female,37,No,No,No,Yes,2,1,Q3,No,0,3,No Offer,Yes,11.27,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,57.4,0.0,0,33.81,91.21
4369NYSCF,1,Male,61,No,No,No,No,0,1,Q3,No,0,56,Offer B,Yes,18.42,No,Yes,DSL,13.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.75,4284.65,0.0,90,1031.52,5406.17
6333YDVLT,1,Male,61,No,No,No,No,0,1,Q3,No,0,65,No Offer,Yes,33.11,Yes,Yes,Fiber Optic,10.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.0,7138.65,0.0,0,2152.15,9290.8
5324KTGCG,1,Male,55,No,No,Yes,No,0,1,Q3,Yes,5,71,No Offer,Yes,44.82,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75,0.0,0,3182.22,4721.97
7394LWLYN,1,Female,57,No,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,33.75,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8,0.0,0,67.5,191.3
6873UDNLD,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,40,No Offer,Yes,39.05,No,Yes,DSL,58.0,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.45,2731.0,0.0,0,1562.0,4293.0
2700LUEVA,1,Male,49,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,36.28,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,36.28,57.03
0958YHXGP,1,Female,25,Yes,No,No,No,0,1,Q3,No,0,7,No Offer,Yes,30.99,No,Yes,Fiber Optic,42.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.9,497.3,0.0,0,216.93,714.23
1101SSWAG,1,Female,60,No,No,Yes,No,0,1,Q3,Yes,1,15,No Offer,Yes,31.13,Yes,Yes,DSL,5.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,711.15,0.0,0,466.95,1178.1
5743KHMNA,1,Male,43,No,No,No,No,0,1,Q3,No,0,71,No Offer,Yes,39.08,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,0.0,0,2774.68,4672.78
4194FJARJ,1,Female,22,Yes,No,Yes,Yes,3,1,Q3,Yes,6,54,No Offer,Yes,8.53,Yes,Yes,Cable,73.0,Yes,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.0,3273.95,0.0,0,460.62,3734.57
5325UWTWJ,1,Male,47,No,No,Yes,No,0,1,Q3,Yes,4,31,Offer C,Yes,22.42,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,0.0,0,695.02,3624.77
3969GYXEL,1,Female,46,No,No,No,No,0,1,Q3,No,0,11,No Offer,Yes,36.52,No,Yes,Fiber Optic,20.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,838.7,0.0,0,401.72,1240.42
6992TKNYO,1,Male,34,No,No,Yes,No,0,1,Q3,Yes,2,38,Offer C,Yes,32.11,Yes,Yes,DSL,16.0,No,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69.0,2669.45,0.0,0,1220.18,3889.63
4468YDOVK,1,Male,57,No,No,No,Yes,2,1,Q3,No,0,5,No Offer,Yes,13.54,No,Yes,DSL,21.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.65,235.2,0.0,0,67.7,302.9
2200DSAAL,1,Female,52,No,No,No,No,0,1,Q3,No,0,68,No Offer,Yes,20.3,Yes,Yes,DSL,13.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.65,5330.2,0.0,90,1380.4,6800.6
4302ZYFEL,1,Male,23,Yes,No,Yes,Yes,2,1,Q3,Yes,8,69,Offer A,Yes,26.44,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,1403.1,0.0,0,1824.36,3227.46
9351LZYGF,1,Female,56,No,No,Yes,No,0,1,Q3,Yes,4,42,No Offer,Yes,36.35,Yes,Yes,DSL,30.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.4,2727.8,0.0,0,1526.7,4254.5
4366CTOUZ,1,Female,36,No,No,No,No,0,1,Q3,No,0,50,No Offer,Yes,15.1,No,Yes,Fiber Optic,9.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.2,5038.45,0.0,0,755.0,5793.45
1518OMDIK,1,Male,23,Yes,No,Yes,No,0,1,Q3,Yes,6,33,Offer C,Yes,48.49,No,Yes,DSL,51.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,1462.6,0.0,0,1600.17,3062.77
6671NGWON,1,Female,43,No,No,No,No,0,1,Q3,No,0,7,Offer E,Yes,41.57,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,150.6,0.0,0,290.99,441.59
0595ITUDF,1,Male,21,Yes,No,Yes,Yes,1,1,Q3,No,0,64,No Offer,Yes,34.58,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.8,5960.5,0.0,0,2213.12,8173.62
1955IBMMB,1,Male,47,No,No,No,No,0,1,Q3,No,0,59,No Offer,Yes,47.17,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3,0.0,0,2783.03,3975.33
0096BXERS,1,Female,30,No,No,Yes,No,0,1,Q3,Yes,10,6,Offer E,Yes,42.66,Yes,Yes,Cable,85.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,0.0,0,255.96,570.51
3806YAZOV,1,Female,44,No,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,6.61,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,56.0,0.0,0,19.83,75.83
7998ZLXWN,1,Female,21,Yes,No,Yes,No,0,1,Q3,Yes,3,15,No Offer,Yes,12.41,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,330.8,0.0,0,186.15,516.95
6253WRFHY,1,Male,59,No,No,Yes,Yes,1,1,Q3,Yes,1,13,No Offer,Yes,13.32,No,Yes,DSL,21.0,No,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.75,877.35,0.0,0,173.16,1050.51
9133AYJZG,1,Female,40,No,No,No,No,0,1,Q3,No,0,23,No Offer,Yes,14.45,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,0.0,0,332.35,2581.45
8680CGLTP,1,Male,35,No,No,No,No,0,1,Q3,No,0,29,Offer C,Yes,8.0,No,Yes,DSL,9.0,Yes,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,0.0,50,232.0,1978.2
8430TWCBX,1,Female,62,No,No,Yes,No,0,1,Q3,No,0,49,No Offer,Yes,29.18,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.7,1032.05,0.0,0,1429.82,2461.87
5018GWURO,1,Female,25,Yes,No,Yes,No,0,1,Q3,Yes,9,56,No Offer,Yes,42.81,Yes,Yes,Fiber Optic,51.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,4902.8,0.0,0,2397.36,7300.16
6741QRLUP,1,Female,50,No,No,No,No,0,1,Q3,No,0,63,No Offer,Yes,31.34,Yes,Yes,DSL,26.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.3,4995.35,0.0,0,1974.42,6969.77
4737HOBAX,1,Male,51,No,No,Yes,No,0,1,Q3,Yes,5,63,No Offer,Yes,10.07,Yes,Yes,Cable,20.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,79.8,5034.05,0.0,0,634.41,5668.46
8200KLNYW,1,Female,55,No,No,Yes,No,0,1,Q3,Yes,7,21,No Offer,Yes,11.27,No,Yes,DSL,19.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,80.9,1714.95,0.0,60,236.67,2011.62
3372CDXFJ,1,Male,31,No,No,Yes,Yes,2,1,Q3,Yes,8,13,No Offer,Yes,48.7,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.5,343.6,0.0,0,633.1,976.7
4781ZXYGU,1,Male,25,Yes,No,Yes,Yes,2,1,Q3,Yes,7,1,Offer E,Yes,18.63,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.15,20.15,0.0,0,18.63,38.78
7632YUTXB,1,Female,52,No,No,Yes,Yes,2,1,Q3,Yes,7,25,Offer C,Yes,13.06,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.05,520.1,0.0,0,326.5,846.6
2718YSKCS,1,Male,64,No,No,Yes,Yes,3,1,Q3,Yes,6,71,Offer A,Yes,16.13,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1387.45,0.0,0,1145.23,2532.68
9896UYMIE,1,Male,27,Yes,No,No,No,0,1,Q3,No,0,66,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7,0.0,0,285.12,7668.82
0853NWIFK,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,45,No Offer,Yes,1.03,No,Yes,Fiber Optic,47.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95,0.0,0,46.35,4530.3
8212CRQXP,1,Female,20,Yes,No,Yes,No,0,1,Q3,Yes,1,22,No Offer,Yes,45.1,No,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1706.45,0.0,50,992.2,2748.65
6980CDGFC,1,Female,57,No,No,Yes,No,0,1,Q3,Yes,5,67,Offer A,Yes,7.91,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.85,1327.4,0.0,0,529.97,1857.37
7691XVTZH,1,Female,30,No,No,Yes,No,0,1,Q3,Yes,5,68,Offer A,Yes,28.36,Yes,Yes,Fiber Optic,82.0,No,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.95,5974.3,0.0,0,1928.48,7902.78
2520SGTTA,1,Female,23,Yes,No,Yes,Yes,3,1,Q3,Yes,4,10,Offer E,Yes,20.05,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,200.0,0.0,0,200.5,400.5
1088CNNKB,1,Male,34,No,No,Yes,No,0,1,Q3,Yes,9,63,No Offer,Yes,34.02,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,80.0,5040.2,0.0,0,2143.26,7183.46
1930BZLHI,1,Male,31,No,No,No,No,0,1,Q3,No,0,21,No Offer,Yes,22.53,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7,0.0,0,473.13,895.83
5868YTYKS,1,Male,21,Yes,No,No,Yes,2,1,Q3,No,0,1,Offer E,Yes,47.25,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,47.25,67.5
3525DVKFN,1,Female,58,No,No,No,No,0,1,Q3,No,0,17,Offer D,Yes,30.07,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,358.05,0.0,0,511.19,869.24
1482OXZSY,1,Male,45,No,No,No,No,0,1,Q3,No,0,30,Offer C,Yes,17.26,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,2936.25,0.0,0,517.8,3454.05
0377JBKKT,1,Male,21,Yes,No,Yes,Yes,3,1,Q3,Yes,9,22,Offer D,Yes,42.58,No,Yes,DSL,82.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,0.0,0,936.76,2208.56
5778BVOFB,1,Female,33,No,No,No,No,0,1,Q3,No,0,9,Offer E,Yes,39.19,No,Yes,Cable,20.0,No,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.5,530.05,0.0,0,352.71,882.76
3373YZZYM,1,Male,57,No,No,Yes,Yes,3,1,Q3,Yes,10,1,No Offer,Yes,32.78,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,32.78,51.98
0228MAUWC,1,Male,40,No,No,No,No,0,1,Q3,No,0,19,Offer D,Yes,11.85,Yes,Yes,DSL,18.0,No,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0.0,0,225.15,1369.75
7663YJHSN,1,Female,33,No,No,Yes,No,0,1,Q3,Yes,10,72,Offer A,Yes,44.27,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,103.95,7556.9,0.0,70,3187.44,10814.34
4915BFSXL,1,Male,49,No,No,Yes,Yes,1,1,Q3,Yes,9,70,Offer A,Yes,22.67,Yes,Yes,DSL,29.0,Yes,No,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,68.95,4858.7,0.0,0,1586.9,6445.6
3086RUCRN,1,Female,33,No,No,No,No,0,1,Q3,No,0,66,Offer A,Yes,43.14,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.1,6595.0,0.0,0,2847.24,9442.24
5215LNLDJ,1,Female,20,Yes,No,Yes,Yes,2,1,Q3,Yes,3,7,No Offer,No,0.0,,Yes,DSL,76.0,No,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.7,149.05,0.0,0,0.0,149.05
0257KXZGU,1,Female,29,Yes,No,Yes,Yes,1,1,Q3,Yes,9,32,Offer C,Yes,33.28,Yes,Yes,DSL,51.0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55,0.0,0,1064.96,3110.51
1307ATKGB,1,Male,21,Yes,No,No,No,0,1,Q3,No,0,24,No Offer,Yes,27.91,No,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2187.15,0.0,0,669.84,2856.99
3714XPXBW,1,Female,43,No,No,No,No,0,1,Q3,No,0,37,No Offer,Yes,42.41,Yes,Yes,DSL,4.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.9,2976.95,0.0,30,1569.17,4576.12
1850AKQEP,1,Male,61,No,No,No,Yes,1,1,Q3,No,0,8,No Offer,Yes,14.37,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,178.7,0.0,0,114.96,293.66
2824DXNKN,1,Female,26,Yes,No,Yes,Yes,1,1,Q3,Yes,8,72,Offer A,Yes,38.99,Yes,Yes,Cable,73.0,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,0.0,0,2807.28,7833.13
0848ZGQIJ,1,Female,56,No,No,Yes,No,0,1,Q3,Yes,3,16,Offer D,Yes,10.5,No,Yes,Fiber Optic,2.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15,0.0,0,168.0,1629.15
3621CHYVB,1,Female,44,No,No,Yes,No,0,1,Q3,Yes,2,57,No Offer,No,0.0,,Yes,DSL,14.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4,0.0,0,0.0,2782.4
8042RNLKO,1,Male,40,No,No,No,No,0,1,Q3,No,0,66,Offer A,Yes,32.22,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.45,1699.15,0.0,0,2126.52,3825.67
5372FBKBN,1,Female,38,No,No,No,Yes,2,1,Q3,No,0,21,Offer D,Yes,8.68,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,452.2,0.0,0,182.28,634.48
0420TXVSG,1,Male,43,No,No,Yes,No,0,1,Q3,Yes,9,66,Offer A,Yes,37.71,Yes,Yes,DSL,15.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,66.1,4428.45,0.0,0,2488.86,6917.31
6217TOWGS,1,Female,29,Yes,No,Yes,No,0,1,Q3,Yes,5,17,Offer D,Yes,7.6,Yes,Yes,DSL,52.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1322.55,0.0,0,129.2,1451.75
1045LTCYT,1,Female,54,No,No,Yes,Yes,3,1,Q3,Yes,5,8,No Offer,Yes,43.05,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,139.75,0.0,0,344.4,484.15
1544JJMYL,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,27,No Offer,Yes,36.39,No,Yes,DSL,26.0,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.35,1927.3,0.0,0,982.53,2909.83
4636JGAAI,1,Male,28,Yes,No,Yes,No,0,1,Q3,Yes,10,34,No Offer,Yes,13.97,Yes,Yes,Fiber Optic,48.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,88.85,3000.25,0.0,0,474.98,3475.23
6874SGLHU,1,Male,44,No,No,No,No,0,1,Q3,No,0,30,No Offer,Yes,12.17,No,Yes,Fiber Optic,16.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.0,3021.3,0.0,0,365.1,3386.4
5951AOFIH,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,33,No Offer,Yes,45.72,No,Yes,Cable,51.0,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,66.4,2245.4,0.0,0,1508.76,3754.16
3059NGMXB,1,Male,52,No,No,Yes,Yes,3,1,Q3,Yes,8,14,Offer D,Yes,2.96,Yes,Yes,DSL,76.0,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.2,944.65,0.0,0,41.44,986.09
8652YHIYU,1,Female,30,No,No,No,Yes,3,1,Q3,No,0,16,Offer D,Yes,27.23,Yes,Yes,Fiber Optic,69.0,No,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,79.5,1264.2,0.0,0,435.68,1699.88
