Store,Dept,Date,Weekly_Sales
Seattle,Outdoor,8/17/2012,7069.97
Seattle,Toys,8/17/2012,57167.63
Seattle,Shoes,8/17/2012,36696.19
Seattle,Clothing,8/17/2012,27670.98
Seattle,Jewelry,8/17/2012,64240.7
Seattle,Electronics,8/17/2012,29590.8
Seattle,Furniture,8/17/2012,103193.89
Buffalo,Clothing,8/24/2012,6991.31
Buffalo,Outdoor,8/24/2012,1236.38
Buffalo,Housewares,8/24/2012,18145.98
Buffalo,Jewelry,8/24/2012,9407.82
Buffalo,Toys,8/24/2012,8345.17
Buffalo,Shoes,8/24/2012,8358.21
Buffalo,Furniture,8/24/2012,16200.07
Buffalo,Electronics,8/24/2012,12432.06
Las Vegas,Shoes,8/24/2012,15159.94
Las Vegas,Jewelry,8/24/2012,36674.67
Las Vegas,Clothing,8/24/2012,16286.4
Las Vegas,Toys,8/24/2012,33855.28
Las Vegas,Outdoor,8/24/2012,2626.5
Las Vegas,Electronics,8/24/2012,22446.23
Las Vegas,Housewares,8/24/2012,44972.52
Las Vegas,Furniture,8/24/2012,43712.78
Los Angeles,Jewelry,8/24/2012,46393.79
Los Angeles,Electronics,8/24/2012,28013.73
Los Angeles,Shoes,8/24/2012,26622.8
Los Angeles,Furniture,8/24/2012,66388.36
Los Angeles,Outdoor,8/24/2012,3514.91
Los Angeles,Clothing,8/24/2012,22839.77
Los Angeles,Housewares,8/24/2012,68175.69
Los Angeles,Toys,8/24/2012,58219.65
Seattle,Jewelry,8/24/2012,57761.17
Seattle,Shoes,8/24/2012,39219.35
Seattle,Toys,8/24/2012,60205.79
Seattle,Electronics,8/24/2012,40981.28
Seattle,Outdoor,8/24/2012,3623.96
Seattle,Furniture,8/24/2012,52365.07
Seattle,Clothing,8/24/2012,29877.12
Seattle,Housewares,8/24/2012,101654.79
Buffalo,Outdoor,8/31/2012,2491.88
Buffalo,Shoes,8/31/2012,7447.39
Buffalo,Electronics,8/31/2012,12087.08
Buffalo,Toys,8/31/2012,7997.62
Buffalo,Jewelry,8/31/2012,9454.64
Buffalo,Housewares,8/31/2012,20118.38
Buffalo,Furniture,8/31/2012,18159.86
Buffalo,Clothing,8/31/2012,6943.91
Las Vegas,Shoes,8/31/2012,15802.09
Las Vegas,Electronics,8/31/2012,18615.76
Las Vegas,Clothing,8/31/2012,16680.24
Las Vegas,Toys,8/31/2012,37666.92
Las Vegas,Outdoor,8/31/2012,2987.07
Las Vegas,Jewelry,8/31/2012,37802.97
Las Vegas,Furniture,8/31/2012,50701.3
Las Vegas,Housewares,8/31/2012,50995.5
Los Angeles,Furniture,8/31/2012,59695.45
Los Angeles,Outdoor,8/31/2012,5204.33
Los Angeles,Housewares,8/31/2012,72899.98
Los Angeles,Shoes,8/31/2012,23292.25
Los Angeles,Clothing,8/31/2012,25343.45
Los Angeles,Toys,8/31/2012,60093.88
Los Angeles,Jewelry,8/31/2012,48887.63
Los Angeles,Electronics,8/31/2012,25320.02
Seattle,Furniture,8/31/2012,27826.14
Seattle,Housewares,8/31/2012,101495.5
Seattle,Shoes,8/31/2012,43287.47
Seattle,Electronics,8/31/2012,38738.2
Seattle,Jewelry,8/31/2012,58424.08
Seattle,Toys,8/31/2012,60518.71
Seattle,Outdoor,8/31/2012,4427.54
Seattle,Clothing,8/31/2012,29547.48
Buffalo,Shoes,9/3/2012,8396.01
Buffalo,Toys,9/3/2012,9669.6
Buffalo,Furniture,9/3/2012,5038.46
Buffalo,Jewelry,9/3/2012,9217.05
Buffalo,Electronics,9/3/2012,15005.94
Buffalo,Housewares,9/3/2012,19256.13
Buffalo,Clothing,9/3/2012,8192.77
Buffalo,Outdoor,9/3/2012,2124.56
Las Vegas,Furniture,9/3/2012,11925.71
Las Vegas,Outdoor,9/3/2012,4183.3
Las Vegas,Jewelry,9/3/2012,38934.77
Las Vegas,Clothing,9/3/2012,21140.07
Las Vegas,Housewares,9/3/2012,48563.69
Las Vegas,Shoes,9/3/2012,17500.24
Las Vegas,Toys,9/3/2012,36553.82
Las Vegas,Electronics,9/3/2012,25492.21
Los Angeles,Furniture,9/3/2012,12444.21
Los Angeles,Housewares,9/3/2012,66870.9
Los Angeles,Clothing,9/3/2012,26173.93
Los Angeles,Shoes,9/3/2012,27863.43
Los Angeles,Jewelry,9/3/2012,45363.57
Los Angeles,Electronics,9/3/2012,28448.89
Los Angeles,Toys,9/3/2012,59860.21
Los Angeles,Outdoor,9/3/2012,5163.51
Seattle,Shoes,9/3/2012,36368.5
Seattle,Toys,9/3/2012,66269.71
Seattle,Electronics,9/3/2012,57101.32
Seattle,Housewares,9/3/2012,105045.44
Seattle,Furniture,9/3/2012,14486.64
Seattle,Jewelry,9/3/2012,59014.98
Seattle,Clothing,9/3/2012,31564.55
Seattle,Outdoor,9/3/2012,7404.28
Buffalo,Clothing,9/14/2012,8712.1
Buffalo,Outdoor,9/14/2012,2556.04
Buffalo,Furniture,9/14/2012,6019.94
Buffalo,Toys,9/14/2012,8508.34
Buffalo,Housewares,9/14/2012,18532.1
Buffalo,Shoes,9/14/2012,8006.34
Buffalo,Jewelry,9/14/2012,9200.13
Buffalo,Electronics,9/14/2012,14518.5
Las Vegas,Toys,9/14/2012,37346.83
Las Vegas,Housewares,9/14/2012,44493.61
Las Vegas,Electronics,9/14/2012,19369.52
Las Vegas,Shoes,9/14/2012,15525.82
Las Vegas,Outdoor,9/14/2012,3073.31
Las Vegas,Furniture,9/14/2012,14288.22
Las Vegas,Jewelry,9/14/2012,35044.06
Las Vegas,Clothing,9/14/2012,19616.22
Los Angeles,Jewelry,9/14/2012,42250.04
Los Angeles,Housewares,9/14/2012,63984.36
Los Angeles,Toys,9/14/2012,59095.81
Los Angeles,Furniture,9/14/2012,15121.83
Los Angeles,Electronics,9/14/2012,22075.36
Los Angeles,Outdoor,9/14/2012,5524.04
Los Angeles,Clothing,9/14/2012,26435.2
Los Angeles,Shoes,9/14/2012,33616.53
Seattle,Clothing,9/14/2012,37140.15
Seattle,Furniture,9/14/2012,15791.25
Seattle,Electronics,9/14/2012,36270.1
Seattle,Outdoor,9/14/2012,5055.06
Seattle,Housewares,9/14/2012,96606.57
Seattle,Jewelry,9/14/2012,59052.36
Seattle,Shoes,9/14/2012,41865.99
Seattle,Toys,9/14/2012,60246.22
Buffalo,Shoes,9/21/2012,11761.9
Buffalo,Clothing,9/21/2012,9218.35
Buffalo,Furniture,9/21/2012,5151.64
Buffalo,Housewares,9/21/2012,18270.56
Buffalo,Jewelry,9/21/2012,8853.35
Buffalo,Toys,9/21/2012,7795.66
Buffalo,Electronics,9/21/2012,15793.37
Buffalo,Outdoor,9/21/2012,1357.94
Las Vegas,Outdoor,9/21/2012,4159.51
Las Vegas,Jewelry,9/21/2012,34507.34
Las Vegas,Electronics,9/21/2012,25798.78
Las Vegas,Clothing,9/21/2012,19251.5
Las Vegas,Furniture,9/21/2012,13403.63
Las Vegas,Housewares,9/21/2012,43541.07
Las Vegas,Shoes,9/21/2012,22542.44
Las Vegas,Toys,9/21/2012,36404.63
Los Angeles,Jewelry,9/21/2012,43268.67
Los Angeles,Shoes,9/21/2012,43132.5
Los Angeles,Housewares,9/21/2012,66350.75
Los Angeles,Electronics,9/21/2012,26693.63
Los Angeles,Clothing,9/21/2012,26303.04
Los Angeles,Outdoor,9/21/2012,6288.61
Los Angeles,Furniture,9/21/2012,12237.04
Los Angeles,Toys,9/21/2012,58275.75
Seattle,Housewares,9/21/2012,95291.41
Seattle,Jewelry,9/21/2012,57105.21
Seattle,Toys,9/21/2012,60258.64
Seattle,Electronics,9/21/2012,40347.24
Seattle,Furniture,9/21/2012,13301.79
Seattle,Shoes,9/21/2012,51044.21
Seattle,Clothing,9/21/2012,38189.91
Seattle,Outdoor,9/21/2012,8246.7
Buffalo,Electronics,9/28/2012,15258.94
Buffalo,Jewelry,9/28/2012,8022.81
Buffalo,Shoes,9/28/2012,9150.78
Buffalo,Outdoor,9/28/2012,2228.98
Buffalo,Toys,9/28/2012,8648.24
Buffalo,Housewares,9/28/2012,17986.75
Buffalo,Furniture,9/28/2012,4826.56
Buffalo,Clothing,9/28/2012,8762.39
Las Vegas,Housewares,9/28/2012,45784.76
Las Vegas,Electronics,9/28/2012,22560.39
Las Vegas,Toys,9/28/2012,37254.84
Las Vegas,Shoes,9/28/2012,22343.24
Las Vegas,Furniture,9/28/2012,13085.95
Las Vegas,Outdoor,9/28/2012,3168.68
Las Vegas,Jewelry,9/28/2012,34647.33
Las Vegas,Clothing,9/28/2012,18947.81
Los Angeles,Housewares,9/28/2012,61500.04
Los Angeles,Furniture,9/28/2012,12693.54
Los Angeles,Outdoor,9/28/2012,5130.01
Los Angeles,Electronics,9/28/2012,31205.06
Los Angeles,Jewelry,9/28/2012,42846.96
Los Angeles,Toys,9/28/2012,57424
Los Angeles,Clothing,9/28/2012,27159.07
Los Angeles,Shoes,9/28/2012,39330.13
Seattle,Jewelry,9/28/2012,54969.27
Seattle,Shoes,9/28/2012,50983.79
Seattle,Electronics,9/28/2012,49255.4
Seattle,Outdoor,9/28/2012,5245.97
Seattle,Toys,9/28/2012,60371.65
Seattle,Furniture,9/28/2012,11600.42
Seattle,Clothing,9/28/2012,36574.4
Seattle,Housewares,9/28/2012,94947.88
Buffalo,Outdoor,10/2/2012,2288.78
Buffalo,Electronics,10/2/2012,19760.41
Buffalo,Housewares,10/2/2012,20754.94
Buffalo,Jewelry,10/2/2012,9462.19
Buffalo,Furniture,10/2/2012,5482.49
Buffalo,Toys,10/2/2012,9194.54
Buffalo,Shoes,10/2/2012,10680.87
Buffalo,Clothing,10/2/2012,11343.41
Las Vegas,Electronics,10/2/2012,38096.04
Las Vegas,Shoes,10/2/2012,21619.05
Las Vegas,Housewares,10/2/2012,50581.06
Las Vegas,Outdoor,10/2/2012,7338.85
Las Vegas,Jewelry,10/2/2012,39305.13
Las Vegas,Furniture,10/2/2012,12388.85
Las Vegas,Toys,10/2/2012,38317.89
Las Vegas,Clothing,10/2/2012,36988.49
Los Angeles,Clothing,10/2/2012,41247.02
Los Angeles,Outdoor,10/2/2012,5301.57
Los Angeles,Shoes,10/2/2012,31318.06
Los Angeles,Electronics,10/2/2012,39231.34
Los Angeles,Jewelry,10/2/2012,46926.71
Los Angeles,Furniture,10/2/2012,15069.79
Los Angeles,Toys,10/2/2012,61533.8
Los Angeles,Housewares,10/2/2012,69165.6
Seattle,Toys,10/2/2012,64301.1
Seattle,Jewelry,10/2/2012,60459.16
Seattle,Clothing,10/2/2012,56486.03
Seattle,Furniture,10/2/2012,16910.88
Seattle,Outdoor,10/2/2012,4826
Seattle,Electronics,10/2/2012,54394.63
Seattle,Housewares,10/2/2012,105498.09
Seattle,Shoes,10/2/2012,35719.36
Buffalo,Clothing,10/8/2012,5853.88
Buffalo,Outdoor,10/8/2012,1525.96
Buffalo,Electronics,10/8/2012,11543.31
Buffalo,Shoes,10/8/2012,7507.23
Buffalo,Furniture,10/8/2012,13719.23
Buffalo,Jewelry,10/8/2012,9778.18
Buffalo,Housewares,10/8/2012,19509.85
Buffalo,Toys,10/8/2012,8572.51
Las Vegas,Electronics,10/8/2012,18232.46
Las Vegas,Housewares,10/8/2012,46729.91
Las Vegas,Shoes,10/8/2012,16552.49
Las Vegas,Furniture,10/8/2012,28257.3
Las Vegas,Toys,10/8/2012,37269.92
Las Vegas,Clothing,10/8/2012,16119.92
Las Vegas,Outdoor,10/8/2012,-139.65
Las Vegas,Jewelry,10/8/2012,40343.83
Los Angeles,Furniture,10/8/2012,40642.61
Los Angeles,Electronics,10/8/2012,21574.47
Los Angeles,Outdoor,10/8/2012,3394.06
Los Angeles,Toys,10/8/2012,55758.16
Los Angeles,Jewelry,10/8/2012,46654.19
Los Angeles,Shoes,10/8/2012,28129.31
Los Angeles,Housewares,10/8/2012,67146.39
Los Angeles,Clothing,10/8/2012,23261.95
Seattle,Housewares,10/8/2012,96870
Seattle,Jewelry,10/8/2012,59613.49
Seattle,Toys,10/8/2012,58854.51
Seattle,Shoes,10/8/2012,35885.16
Seattle,Furniture,10/8/2012,72222.01
Seattle,Outdoor,10/8/2012,6090.94
Seattle,Electronics,10/8/2012,29309.07
Seattle,Clothing,10/8/2012,28705.5
Buffalo,Shoes,10/19/2012,10888.71
Buffalo,Furniture,10/19/2012,5005.44
Buffalo,Electronics,10/19/2012,14397.08
Buffalo,Toys,10/19/2012,8441.96
Buffalo,Outdoor,10/19/2012,1845.04
Buffalo,Clothing,10/19/2012,10886.48
Buffalo,Jewelry,10/19/2012,9454.2
Buffalo,Housewares,10/19/2012,19849.1
Las Vegas,Toys,10/19/2012,38668.75
Las Vegas,Jewelry,10/19/2012,35549.19
Las Vegas,Clothing,10/19/2012,24185.27
Las Vegas,Electronics,10/19/2012,20413.83
Las Vegas,Outdoor,10/19/2012,3496.69
Las Vegas,Shoes,10/19/2012,21937.45
Las Vegas,Furniture,10/19/2012,8548.87
Las Vegas,Housewares,10/19/2012,42354.72
Los Angeles,Toys,10/19/2012,60502.97
Los Angeles,Shoes,10/19/2012,37468.15
Los Angeles,Housewares,10/19/2012,64137.69
Los Angeles,Clothing,10/19/2012,35897.95
Los Angeles,Electronics,10/19/2012,27097.6
Los Angeles,Furniture,10/19/2012,11239.25
Los Angeles,Jewelry,10/19/2012,43727.01
Los Angeles,Outdoor,10/19/2012,6601.5
Seattle,Housewares,10/19/2012,94432.15
Seattle,Toys,10/19/2012,60359.28
Seattle,Clothing,10/19/2012,49604.49
Seattle,Electronics,10/19/2012,41777.74
Seattle,Outdoor,10/19/2012,7694.9
Seattle,Jewelry,10/19/2012,58016.81
Seattle,Shoes,10/19/2012,50064.05
Seattle,Furniture,10/19/2012,13028.48
Buffalo,Electronics,10/26/2012,15307.6
Buffalo,Jewelry,10/26/2012,8459.82
Buffalo,Housewares,10/26/2012,18894.7
Buffalo,Clothing,10/26/2012,11351.24
Buffalo,Outdoor,10/26/2012,1435.94
Buffalo,Shoes,10/26/2012,7749.8
Buffalo,Furniture,10/26/2012,4730.72
Buffalo,Toys,10/26/2012,8495.07
Las Vegas,Furniture,10/26/2012,9350.9
Las Vegas,Jewelry,10/26/2012,36292.6
Las Vegas,Outdoor,10/26/2012,4032.5
Las Vegas,Toys,10/26/2012,39255.35
Las Vegas,Shoes,10/26/2012,21449.85
Las Vegas,Electronics,10/26/2012,25846.94
Las Vegas,Clothing,10/26/2012,27390.81
Las Vegas,Housewares,10/26/2012,43134.88
Los Angeles,Toys,10/26/2012,63992.36
Los Angeles,Shoes,10/26/2012,37302.54
Los Angeles,Outdoor,10/26/2012,5253.54
Los Angeles,Electronics,10/26/2012,30891.9
Los Angeles,Jewelry,10/26/2012,46098.84
Los Angeles,Furniture,10/26/2012,10731.67
Los Angeles,Housewares,10/26/2012,62475.44
Los Angeles,Clothing,10/26/2012,41615.24
Seattle,Toys,10/26/2012,60917.72
Seattle,Shoes,10/26/2012,47321.62
Seattle,Housewares,10/26/2012,93534.21
Seattle,Jewelry,10/26/2012,57973.13
Seattle,Furniture,10/26/2012,12439.1
Seattle,Electronics,10/26/2012,46483.6
Seattle,Clothing,10/26/2012,57046.29
Seattle,Outdoor,10/26/2012,6946.58
Buffalo,Toys,11/5/2012,8327.13
Buffalo,Shoes,11/5/2012,8284.45
Buffalo,Outdoor,11/5/2012,2888.46
Buffalo,Electronics,11/5/2012,12921.02
Buffalo,Jewelry,11/5/2012,8428.7
Buffalo,Furniture,11/5/2012,5570.38
Buffalo,Housewares,11/5/2012,18177.59
Buffalo,Clothing,11/5/2012,5794.35
Las Vegas,Outdoor,11/5/2012,3574.83
Las Vegas,Shoes,11/5/2012,23036.8
Las Vegas,Clothing,11/5/2012,18164.2
Las Vegas,Jewelry,11/5/2012,35840.06
Las Vegas,Furniture,11/5/2012,10342.72
Las Vegas,Housewares,11/5/2012,46717.76
Las Vegas,Electronics,11/5/2012,17277.63
Las Vegas,Toys,11/5/2012,37702.53
Los Angeles,Housewares,11/5/2012,61750.11
Los Angeles,Furniture,11/5/2012,11867.42
Los Angeles,Clothing,11/5/2012,25661.21
Los Angeles,Jewelry,11/5/2012,44349.31
Los Angeles,Electronics,11/5/2012,19210.13
Los Angeles,Outdoor,11/5/2012,5663.61
Los Angeles,Shoes,11/5/2012,40999.93
Los Angeles,Toys,11/5/2012,59041.91
Seattle,Outdoor,11/5/2012,10034.78
Seattle,Electronics,11/5/2012,32946.21
Seattle,Shoes,11/5/2012,44695.18
Seattle,Jewelry,11/5/2012,57583.94
Seattle,Clothing,11/5/2012,30837.99
Seattle,Housewares,11/5/2012,93896.22
Seattle,Toys,11/5/2012,60168.16
Seattle,Furniture,11/5/2012,11960.92
Buffalo,Toys,12/10/2012,8743.69
Buffalo,Shoes,12/10/2012,9375.33
Buffalo,Outdoor,12/10/2012,1219.14
Buffalo,Electronics,12/10/2012,11830.1
Buffalo,Furniture,12/10/2012,5010.04
Buffalo,Housewares,12/10/2012,18120.98
Buffalo,Clothing,12/10/2012,11038.58
Buffalo,Jewelry,12/10/2012,9072.09
Las Vegas,Outdoor,12/10/2012,3788.59
Las Vegas,Jewelry,12/10/2012,35446.18
Las Vegas,Housewares,12/10/2012,42112.67
Las Vegas,Clothing,12/10/2012,22764.01
Las Vegas,Furniture,12/10/2012,10487.17
Las Vegas,Shoes,12/10/2012,20212.71
Las Vegas,Electronics,12/10/2012,20920.03
Las Vegas,Toys,12/10/2012,37248.47
Los Angeles,Clothing,12/10/2012,34070
Los Angeles,Toys,12/10/2012,63083.63
Los Angeles,Outdoor,12/10/2012,4864.11
Los Angeles,Electronics,12/10/2012,28203.54
Los Angeles,Jewelry,12/10/2012,43076.52
Los Angeles,Furniture,12/10/2012,10833.86
Los Angeles,Housewares,12/10/2012,59664.89
Los Angeles,Shoes,12/10/2012,35288.99
Seattle,Toys,12/10/2012,60674.94
Seattle,Shoes,12/10/2012,48524.82
Seattle,Outdoor,12/10/2012,6078.84
Seattle,Electronics,12/10/2012,39036.4
Seattle,Jewelry,12/10/2012,56556.77
Seattle,Furniture,12/10/2012,12822.48
Seattle,Housewares,12/10/2012,91054.12
Seattle,Clothing,12/10/2012,44080.53
